source,external_id,name,name_lang,name_en,synonyms,serving_amount,serving_unit,carbs_g,protein_g,fats_g,kcal,dataset_version
cofid,11-993,"Scones, fruit, retail",en,,"10 samples, 5 brands, 3 bakeries AP",100,g,56.2,6.5,11.2,338,cofid-2021
cofid,11-994,"Crumble, fruit, wholemeal, homemade",en,,"Apple, gooseberry, plum, rhubarb recipe. AS",100,g,32.7,2.5,7.3,198,cofid-2021
cofid,11-995,"Quiche, cheese and egg, wholemeal, homemade",en,,Recipe CD,100,g,15.6,13,20.4,294,cofid-2021
cofid,11-997,"Cheese and onion rolls, pastry, retail",en,,"Oven-baked pastry, 3 brands AT",100,g,30.4,8.2,20,327,cofid-2021
cofid,11-998,"Papadums, takeaway",en,,10 samples from different outlets AF,100,g,28.3,11.5,38.8,501,cofid-2021
cofid,11-999,"Risotto, plain, homemade",en,,Recipe AT,100,g,35.6,3.3,4.7,184,cofid-2021
cofid,12-038,"Milk, human, colostrum",en,,Literature sources BC,100,g,6.6,2,2.6,56,cofid-2021
cofid,12-039,"Milk, human, transitional",en,,"Mixed sample, 15 mothers at 10th day post partum and literature sources BC",100,g,6.9,1.5,3.7,67,cofid-2021
cofid,12-112,"Cream, half, fresh",en,,"10 samples, 5 brands BJC",100,g,4.3,3,13.3,148,cofid-2021
cofid,12-132,"Cheese, Caerphilly",en,,10-20 samples BL,100,g,0.1,23.2,31.3,375,cofid-2021
cofid,12-152,"Cheese, Derby",en,,10-14 samples BL,100,g,0.1,24.2,33.9,402,cofid-2021
cofid,12-164,"Cheese, Gruyere",en,,10 samples BL,100,g,0,27.2,33.3,409,cofid-2021
cofid,12-173,"Cheese, processed, smoked",en,,10 assorted varieties BL,100,g,0.2,20.5,24.5,303,cofid-2021
cofid,12-174,"Cheese, Quark",en,,"Skimmed milk soft cheese (Magerquark), 10 samples BL",100,g,4,14.6,0,74,cofid-2021
cofid,12-175,"Cheese, Red Windsor",en,,10 samples BL,100,g,0,24.4,33.7,401,cofid-2021
cofid,12-176,"Cheese, Ricotta",en,,Analysis and literature sources BL,100,g,2,9.4,11,144,cofid-2021
cofid,12-177,"Cheese, Roquefort",en,,10 samples BL,100,g,0,19.7,32.9,375,cofid-2021
cofid,12-178,"Cheese, Sage Derby",en,,"10 samples, proximates as Derby BL",100,g,0.1,24.2,33.9,402,cofid-2021
cofid,12-181,"Cheese, Stilton, white",en,,3-10 samples BL,100,g,0.1,19.9,31.3,362,cofid-2021
cofid,12-184,"Yogurt, whole milk, plain",en,,"22 samples, 2 brands BNE",100,g,7.8,5.7,3,79,cofid-2021
cofid,12-232,"Fruit fool, homemade",en,,Recipe BR,100,g,20.2,1,9.3,163,cofid-2021
cofid,12-237,"Jelly, made with water",en,,Recipe BR,100,g,15.1,1.2,0,61,cofid-2021
cofid,12-240,"Jelly, made with skimmed milk",en,,Recipe BR,100,g,16.8,2.6,0,73,cofid-2021
cofid,12-307,"Milk, skimmed, pasteurised, average",en,,"Average of summer and winter milk. Samples from 11 areas, in glass bottles (50%), plastic containers (30%) and cartons (20%) BAE",100,g,4.8,3.5,0.3,34,cofid-2021
cofid,12-308,"Milk, skimmed, pasteurised, summer",en,,"Average of glass bottles, plastic containers and cartons BAE",100,g,4.4,3.5,0.2,32,cofid-2021
cofid,12-309,"Milk, skimmed, pasteurised, winter",en,,"Average of glass bottles, plastic containers and cartons BAE",100,g,4.2,3.5,0.2,32,cofid-2021
cofid,12-313,"Milk, semi-skimmed, pasteurised, average",en,,"Average of summer/autumn and winter/spring milk. Samples from 11 areas, in glass bottles (50%), plastic containers (30%) and cartons (20%) BAH",100,g,4.7,3.5,1.7,46,cofid-2021
cofid,12-314,"Milk, semi-skimmed, UHT",en,,"22 samples, average of winter and summer BAH",100,g,4.9,3.3,1.6,46,cofid-2021
cofid,12-320,"Milk, whole, UHT",en,,"22 samples, summer (Jun/Sep) and winter (Jan/Mar) BAK",100,g,4.8,3.2,3.9,66,cofid-2021
cofid,12-321,"Milk, Channel Islands, whole, pasteurised",en,,"Breakfast milk, average of 6 samples of summer and winter milk BAB",100,g,4.3,3.5,4.7,72,cofid-2021
cofid,12-322,"Milk, Channel islands, whole, summer",en,,3 samples BAB,100,g,4.1,3.9,4.7,73,cofid-2021
cofid,12-323,"Milk, Channel islands, whole, winter",en,,3 samples BAB,100,g,4.4,3.2,4.7,72,cofid-2021
cofid,12-324,"Milk, evaporated, light",en,,"7 samples, 4 brands BAR",100,g,10.3,7.8,4.1,107,cofid-2021
cofid,12-326,"Milk, flavoured, pasteurised, strawberry, banana",en,,"10 samples, 6 brands, including low fat and semi-skimmed BAR",100,g,9.6,3.6,1.5,64,cofid-2021
cofid,12-327,"Milkshake, thick, takeaway",en,,"10 samples, 3 brands including chocolate, vanilla, and banana BAR",100,g,15.3,3.7,1.8,88,cofid-2021
cofid,12-328,"Milk, goats, pasteurised",en,,20 samples from one herd and literature sources BC,100,g,4.4,3.1,3.7,62,cofid-2021
cofid,12-329,"Milk, sheeps, raw",en,,30 samples from 2 herds and literature sources BC,100,g,5.1,5.4,5.8,93,cofid-2021
cofid,12-332,"Cream, fresh, single",en,,Average of 22 samples of summer and winter cream BJC,100,g,2.2,3.3,19.1,193,cofid-2021
cofid,12-333,"Cream, fresh, whipping",en,,Average of 22 samples of summer and winter cream BJC,100,g,2.7,2,40.3,381,cofid-2021
cofid,12-334,"Cream, fresh, double, including Jersey cream",en,,Average of 22 samples of summer and winter cream BJC,100,g,1.7,1.6,53.7,496,cofid-2021
cofid,12-335,"Creme fraiche, full fat",en,,"9 samples, 6 brands, plain BJC",100,g,2.4,2.2,40,378,cofid-2021
cofid,12-336,"Creme fraiche, half fat",en,,"8 samples, 6 brands, plain BJC",100,g,4.4,2.7,15,162,cofid-2021
cofid,12-337,"Cream, dairy, extra thick (24% fat)",en,,"16 samples, 4 brands, average of summer and winter BJC",100,g,3.4,2.9,23.5,236,cofid-2021
cofid,12-338,"Cream, dairy, UHT, canned spray, 85% cream",en,,"10 samples, 6 brands BJP",100,g,7.2,1.9,24.2,252,cofid-2021
cofid,12-339,"Cream, dairy, UHT, half fat, canned spray",en,,"4 samples, 1 brand (Anchor Light) BJP",100,g,7.6,2.8,17.3,196,cofid-2021
cofid,12-342,"Cream substitute, double",en,,"4 samples, including Elmlea BJS",100,g,3.6,2.6,35.7,345,cofid-2021
cofid,12-344,"Cheese, Brie, with outer rind removed",en,,20 samples BL,100,g,0,20.3,29.1,343,cofid-2021
cofid,12-345,"Cheese, Camembert",en,,18 samples BL,100,g,0,21.5,22.7,290,cofid-2021
cofid,12-346,"Cheese, Cheddar, English",en,,"20 samples of English cheddar, including mild and mature, spring and autumn BL",100,g,0.1,25.4,34.9,416,cofid-2021
cofid,12-348,"Cheese, Cheddar type, half fat",en,,16 samples BL,100,g,0,32.7,15.8,273,cofid-2021
cofid,12-354,"Cheese, Danish blue",en,,18 samples BL,100,g,0,20.5,28.9,342,cofid-2021
cofid,12-355,"Cheese, Edam",en,,20 samples BL,100,g,0,26.7,26,341,cofid-2021
cofid,12-357,"Cheese, goats milk, full fat, soft, white rind",en,,"16 samples, English and French BL",100,g,1,21.1,25.8,320,cofid-2021
cofid,12-358,"Cheese, Gouda",en,,18 samples BL,100,g,0,25.3,30.6,377,cofid-2021
cofid,12-360,"Cheese, Mozzarella, fresh",en,,"18 samples, soft, not grated BL",100,g,0,18.6,20.3,257,cofid-2021
cofid,12-367,"Cheese, Stilton, blue",en,,20 samples BL,100,g,0.1,23.7,35,410,cofid-2021
cofid,12-368,"Cheese, white, average",en,,"Average of Cheshire, Lancashire and Wensleydale BL",100,g,0.1,23.7,31.8,381,cofid-2021
cofid,12-372,"Fromage frais, virtually fat free, fruit",en,,"11 samples, 6 brands, including strawberry, raspberry, apricot and blackcherry flavour BN",100,g,5.6,6.8,0.2,50,cofid-2021
cofid,12-373,"Lassi, sweetened",en,,"5 samples, takeaway and retail BN",100,g,12.3,2.6,0.9,65,cofid-2021
cofid,12-375,"Yogurt, whole milk, fruit",en,,"9 samples, 5 brands, assorted flavours including bio varieties BN",100,g,17.7,4,3,109,cofid-2021
cofid,12-377,"Yogurt, Greek style, fruit",en,,"6 samples, 4 brands, including peach, apricot, strawberry and blackcurrant, made with whole milk BN",100,g,11.2,4.8,8.4,137,cofid-2021
cofid,12-379,"Yogurt, low fat, plain",en,,"8 samples, 5 brands BN",100,g,7.8,4.8,1,57,cofid-2021
cofid,12-380,"Yogurt, low fat, fruit",en,,"21 samples, 9 brands, including French set BN",100,g,13.7,4.2,1.1,78,cofid-2021
cofid,12-384,"Ice cream bars/choc ices, non-dairy, with chocolate flavoured coating",en,,"10 samples, 6 products BP",100,g,23.2,3.2,21.7,295,cofid-2021
cofid,12-385,"Ice cream desserts, frozen",en,,"10 samples, 7 brands e.g. Viennetta, Romantica, After Eight BP",100,g,21,3.5,17.6,251,cofid-2021
cofid,12-389,"Lollies, with real fruit juice",en,,"10 samples, 6 brands, assorted flavours BP",100,g,18.6,0.1,0.3,73,cofid-2021
cofid,12-390,"Lollies, containing ice-cream",en,,3 samples BP,100,g,20.9,1.4,3.8,118,cofid-2021
cofid,12-393,"Sorbet, fruit",en,,"10 samples, assorted flavours BP",100,g,24.8,0.2,0.3,97,cofid-2021
cofid,12-394,"Pie, banoffee",en,,"10 samples, 6 brands including two Mississippi mud pies BR",100,g,32.9,3.8,20,319,cofid-2021
cofid,12-395,"Cheesecake, fruit, frozen",en,,"10 samples, assorted flavours, fruit topping BR",100,g,35.2,4,16.2,294,cofid-2021
cofid,12-397,"Creme caramel, retail",en,,"9 samples, 4 brands BR",100,g,20.6,3,1.6,104,cofid-2021
cofid,12-398,"Desserts, dairy, chocolate",en,,"8 samples, 4 brands including milk chocolate and caramel and white chocolate dessert pots, chilled BR",100,g,26.7,4.3,10.7,214,cofid-2021
cofid,12-401,"Mousse, chocolate, low fat",en,,"7 samples, 4 brands BR",100,g,18,5.5,3.7,123,cofid-2021
cofid,12-402,"Mousse, fruit",en,,"8 samples, assorted flavours, fresh BR",100,g,18,4.5,6.4,143,cofid-2021
cofid,12-405,"Profiteroles with sauce, frozen",en,,"10 samples, 7 brands BR",100,g,24.6,5.5,25.7,346,cofid-2021
cofid,12-408,"Torte, fruit",en,,"8 samples, 5 brands including lemon, raspberry and passion fruit BR",100,g,27.7,3.8,15.5,258,cofid-2021
cofid,12-409,"Trifle, fruit, retail",en,,"12 samples, 7 brands BR",100,g,19.5,2.6,9,164,cofid-2021
cofid,12-418,"Milk, semi-skimmed, pasteurised, summer and autumn",en,,Samples taken in June and September BAH,100,g,4.5,3.5,1.7,46,cofid-2021
cofid,12-419,"Milk, semi-skimmed, pasteurised, winter and spring",en,,Samples taken in January and March BAH,100,g,4.9,3.4,1.7,47,cofid-2021
cofid,12-461,"Tarts, custard, individual",en,,"10 samples, 6 products BR",100,g,28.7,6.7,14.3,263,cofid-2021
cofid,12-467,"Sambar, homemade",en,,"6 samples, spicy yellow lentil stew DR",100,g,7.7,3.1,0.9,49,cofid-2021
cofid,12-468,"Urad dahl, homemade",en,,"5 samples, black lentil curry DR",100,g,8.7,4.8,3.2,81,cofid-2021
cofid,12-472,"Pilau, vegetable, homemade",en,,"6 samples, containing vegetables DR",100,g,22.6,3.3,1.5,112,cofid-2021
cofid,12-475,"Pavlova, toffee/chocolate, no fruit",en,,"10 samples, 6 products, frozen BR",100,g,47.4,3.8,19.7,370,cofid-2021
cofid,12-476,Tiramisu,en,,"10 samples, 6 products, frozen and chilled BR",100,g,27.1,4.2,14,244,cofid-2021
cofid,12-482,"Ice cream, virtually fat free alternative",en,,"8 samples, 2 products BP",100,g,20.6,4.4,0.8,102,cofid-2021
cofid,12-485,"Cheese, Red Leicester",en,,"10 samples, sampled in spring and autumn BL",100,g,0.1,25,33.6,403,cofid-2021
cofid,12-486,"Cheese, White Cheshire",en,,"9 samples, sampled in spring and autumn BL",100,g,0.1,23.4,31.8,380,cofid-2021
cofid,12-487,"Cheese, Double Gloucester",en,,"10 samples, sampled in spring and autumn BL",100,g,0.1,24.4,35,413,cofid-2021
cofid,12-488,"Cheese, Lancashire",en,,"10 samples, sampled in spring and autumn BL",100,g,0.1,24.1,31.7,382,cofid-2021
cofid,12-489,"Cheese, Wensleydale",en,,"9 samples, sampled in spring and autumn BL",100,g,0.1,23.7,31.8,381,cofid-2021
cofid,12-490,"Cheese, Mascarpone",en,,"8 samples, sampled in spring and autumn BL",100,g,4.3,4.6,44.5,435,cofid-2021
cofid,12-492,"Cheese, Port Salut, St Paulin type",en,,"10 samples, sampled at spring and autumn BL",100,g,0,25.5,25.7,333,cofid-2021
cofid,12-493,"Cheese, Emmental",en,,"9 samples, sampled in spring and autumn BL",100,g,0,30.2,30.9,399,cofid-2021
cofid,12-494,"Cheese, Dolcelatte, rind removed",en,,"7 samples, each sampled in spring and autumn BL",100,g,0,18,35.8,394,cofid-2021
cofid,12-495,"Cheese, Paneer",en,,"9 samples, sampled in spring and autumn BL",100,g,0.9,26,24.5,328,cofid-2021
cofid,12-496,"Cheese, Halloumi",en,,"9 samples, sampled in spring and autumn BL",100,g,1.7,23.9,23.5,313,cofid-2021
cofid,12-497,"Fat spread, low fat (26-39%), not polyunsaturated, including dairy type",en,,"7 samples, 5 products, vegetable oil/dairy blend, including I Can't Believe It's Not Butter Light and own brands OA",100,g,0.7,0.2,39,354,cofid-2021
cofid,12-498,"Fat spread, low fat (26-39%), not polyunsaturated, with olive oil",en,,"8 samples, 4 products, including Bertolli Light Spread and own brands OA",100,g,0.5,0.1,38.9,353,cofid-2021
cofid,12-499,"Fat spread, low fat (26-39%), polyunsaturated",en,,"10 samples, 5 products, including Flora Light and own brands OA",100,g,1.8,0,36.9,339,cofid-2021
cofid,12-500,"Baking fat and margarine (75-90% fat), hard block",en,,"10 samples, 4 products, including Stork and own brands BTM",100,g,0,0,76.4,688,cofid-2021
cofid,12-501,"Cooking fat, compound, not polyunsaturated",en,,"6 samples, 3 products, including Cookeen, Trex, and Crisp 'n' Dry Solid Vegetable Oil BTM",100,g,0,0,100,900,cofid-2021
cofid,12-502,Ghee made from vegetable oil,en,,"5 samples, 3 products BTM",100,g,0,0.1,100,900,cofid-2021
cofid,12-503,"Fat spread, reduced fat (41-62%), polyunsaturated",en,,"12 samples, 7 products, including Flora Original, Vitalite Sunflower Spread, and own brands OA",100,g,0,0,59.2,533,cofid-2021
cofid,12-504,"Fat spread, reduced fat (41-62%), not polyunsaturated",en,,"11 samples, 8 products, including I Can't Believe It's Not Butter, Utterly Butterly, and own brands OA",100,g,1.3,0.4,60.6,552,cofid-2021
cofid,12-505,"Fat spread, reduced fat (41-62%), not polyunsaturated, with olive oil",en,,"10 samples, 6 products, including Bertolli Spread and own brands OA",100,g,1.1,0.2,59.1,537,cofid-2021
cofid,12-506,"Fat spread, reduced fat (62-75%), not polyunsaturated",en,,"10 samples, 5 products, including Clover and own brands OA",100,g,0,0.3,73.2,660,cofid-2021
cofid,12-507,Cornetto type ice cream cone,en,,"7 samples, 5 products BP",100,g,39.6,3.5,14.4,292,cofid-2021
cofid,12-508,"Ice cream, dairy, vanilla, soft scoop",en,,"10 samples, 7 products, including Wall's, Mackies and own brands BP",100,g,22,3.2,8.2,169,cofid-2021
cofid,12-509,"Ice cream, non dairy, vanilla, soft scoop",en,,"10 samples, 8 products, including Wall's, Carte D'or and own brands BP",100,g,29.8,2.6,7.7,192,cofid-2021
cofid,12-510,"Ice cream bars/choc ices, chocolate coated, luxury",en,,"11 samples, 5 products, including Magnum, Galaxy BP",100,g,34.9,3.9,21.1,336,cofid-2021
cofid,12-511,"Ice cream, dairy, luxury, with chocolate/caramel",en,,"10 samples, 7 products, including Ben & Jerry's, Haagen-Dazs and own brands BP",100,g,32.2,4.2,13.9,262,cofid-2021
cofid,12-512,"Milk, 1% fat, pasteurised",en,,Average of skimmed (12-307) and semi-skimmed (12-313) milk BA,100,g,4.8,3.5,1,41,cofid-2021
cofid,12-513,"Milk drink, fermented, with probiotics",en,,"Including Yakult, Danone, Muller and own brand yogurt drinks BH",100,g,12.7,3,1.2,70,cofid-2021
cofid,12-514,"Pudding, rice, homemade, with semi-skimmed milk",en,,Recipe BR,100,g,19,4.2,4.4,127,cofid-2021
cofid,12-515,"Yogurt, whole milk, twin pot, not fruit",en,,With biscuit pieces and chocolate-coated cereal pieces BN,100,g,21.5,4.2,5.6,148,cofid-2021
cofid,12-516,"Jelly, sugar free, made with water",en,,Recipe BR,100,g,0,1.6,0,6,cofid-2021
cofid,12-517,"Meringue, homemade",en,,Without cream. Recipe BR,100,g,96,6.3,0,385,cofid-2021
cofid,12-518,Chocolate nut sundae,en,,Recipe BP,100,g,33.5,2.6,15,271,cofid-2021
cofid,12-519,"Custard, made up with semi-skimmed milk",en,,Recipe BR,100,g,16.4,4,2,95,cofid-2021
cofid,12-520,"Milk, condensed, whole, sweetened",en,,"10 cans, 2 brands BAR",100,g,55.5,7.4,8,310,cofid-2021
cofid,12-521,"Milk, skimmed, dried, fortified",en,,"20 samples, 7 brands BAR",100,g,52.9,36.1,0.6,348,cofid-2021
cofid,12-522,"Milk, evaporated, whole",en,,"12 samples, Ideal, Carnation and own brands BAR",100,g,12.7,8.4,9.4,166,cofid-2021
cofid,12-523,"Milk, soya, non-dairy alternative to milk, sweetened, fortified",en,,"10 samples, 9 brands BC",100,g,2.5,3.1,2.4,43,cofid-2021
cofid,12-524,"Milk, soya, non-dairy alternative to milk, unsweetened, fortified",en,,"10 samples, 8 brands BC",100,g,0.5,2.4,1.6,26,cofid-2021
cofid,12-525,"Cheese, Feta",en,,"18 samples, made from sheeps and goats milk BL",100,g,1.5,15.6,20.2,250,cofid-2021
cofid,12-526,"Cheese, Parmesan, fresh",en,,"8 samples, wedges/freshly grated BL",100,g,0.9,36.2,29.7,415,cofid-2021
cofid,12-527,"Cheese, processed, plain",en,,"20 samples, 7 brands BL",100,g,5,17.8,23,297,cofid-2021
cofid,12-528,"Fromage frais, virtually fat free, natural",en,,"7 samples, 6 brands BN",100,g,4.6,7.7,0.1,49,cofid-2021
cofid,12-530,"Yogurt, whole milk, infant, fruit flavour",en,,"8 samples, 4 brands, no fruit pieces BN",100,g,11.1,3.8,3.7,90,cofid-2021
cofid,12-531,"Yogurt, whole milk, twin pot, thick and creamy with fruit",en,,"11 samples, 8 brands, various flavours BN",100,g,16.2,4.1,3.2,106,cofid-2021
cofid,12-532,"Yogurt, virtually fat free/diet, fruit",en,,"14 samples, 10 brands, including bio varieties, flavours include strawberry, raspberry, black cherry and rhubarb BN",100,g,10.1,4.8,0.2,59,cofid-2021
cofid,12-533,"Yogurt, virtually fat free/diet, plain",en,,"6 samples, 4 brands, including bio varieties BN",100,g,8.2,5.4,0.2,54,cofid-2021
cofid,12-534,"Fromage frais, fruit, children's, fortified",en,,"Including Munch Bunch, Petits Filous, Muller Little Stars and other/own brands BNS",100,g,13.2,5.8,2.9,99,cofid-2021
cofid,12-535,"Milk, flavoured, pasteurised, chocolate",en,,"9 samples, 6 brands, including low fat, semi-skimmed BAR",100,g,11.7,3.6,1.5,72,cofid-2021
cofid,12-536,"Milk, human, mature",en,,Literature sources BC,100,g,7.2,1.3,4.1,69,cofid-2021
cofid,12-537,"Cheese spread, plain, reduced fat",en,,"13 samples, 9 brands, portions and tubs BL",100,g,7.9,15,7.2,154,cofid-2021
cofid,12-538,"Cheese, spreadable, medium fat, soft, white",en,,"20 samples, including Philadelphia light and own brands BL",100,g,3.5,9.8,11.2,153,cofid-2021
cofid,12-539,"Cheese, cottage, plain",en,,16 samples BL,100,g,3.1,9.4,6,103,cofid-2021
cofid,12-540,"Cheese spread, plain",en,,"20 samples, 7 brands, portions and tubs BL",100,g,6.5,11.3,18.6,237,cofid-2021
cofid,12-541,"Cheese, spreadable, soft white, low fat",en,,18 samples of extra light soft cheese spreads BL,100,g,5,11.9,3.6,99,cofid-2021
cofid,12-542,"Cheesecake, fruit, individual",en,,"8 samples, 3 brands including strawberry, apricot, blackcurrant and cherry BR",100,g,34.5,6.1,12.3,264,cofid-2021
cofid,12-543,"Custard, ready to eat, canned and tetra-pak",en,,"10 samples, 3 brands, ambient BR",100,g,16.3,2.7,2.9,98,cofid-2021
cofid,12-544,"Cream substitute, single",en,,"5 samples, including Elmlea BJS",100,g,4,3.1,14.5,158,cofid-2021
cofid,12-545,Cocoa powder,en,,"10 samples, 2 brands BH",100,g,11.5,18.5,21.7,312,cofid-2021
cofid,12-546,"Coffeemate, whitener powder",en,,Analysis and manufacturer's data (Carnation) BAR,100,g,57.3,2.1,34.5,534,cofid-2021
cofid,12-547,Tzatziki,en,,Yogurt-based Greek starter. Recipe BN,100,g,3.4,3.4,5.5,76,cofid-2021
cofid,12-548,"Cheese, Cheddar type, '30% less fat'",en,,"Including Cathedral City lighter, Pilgrims Choice lighter mature cheese and other/own brands BL",100,g,0.8,27.9,22.1,314,cofid-2021
cofid,12-549,"Cheese, processed, slices, reduced fat",en,,"Including Dairylea Light Slices, Kerry Low Low Cheesy Slices for Burgers and other/own brands BL",100,g,9.7,16.7,9.6,190,cofid-2021
cofid,12-550,"Cheese, cottage, plain, reduced fat",en,,20 samples BL,100,g,3.3,10.6,1.5,68,cofid-2021
cofid,12-551,"Cheese, spreadable, full fat, soft, white",en,,"20 samples, including Philadelphia and own brands BL",100,g,3,5.3,24.4,252,cofid-2021
cofid,12-552,"Pavlova, with fruit and cream",en,,"12 samples, 7 brands, including raspberry, strawberry and tropical fruits, frozen BR",100,g,42.2,2.7,8.3,244,cofid-2021
cofid,12-553,"Pudding, rice, canned, low fat",en,,"10 samples, 6 brands BR",100,g,16,3.5,0.8,81,cofid-2021
cofid,12-554,"Milk, skimmed, UHT",en,,"22 samples, summer (June/Sep) and winter (Jan/Mar), unfortified and manufacturers' data BAE",100,g,4.9,3.4,0.1,33,cofid-2021
cofid,12-555,"Yogurt, Greek style, plain",en,,"7 samples, 6 brands, made with whole milk BN",100,g,4.8,5.7,10.2,133,cofid-2021
cofid,12-556,"Banana split, homemade",en,,Recipe BP,100,g,23.9,2.3,11.8,205,cofid-2021
cofid,12-557,"Blancmange, homemade",en,,Recipe BR,100,g,18.1,3.3,1.6,96,cofid-2021
cofid,12-560,"Pie, cheese and potato, homemade",en,,Recipe BV,100,g,12.6,5,7.2,132,cofid-2021
cofid,12-561,"Cheese pudding, homemade",en,,"Recipe including breadcrumbs, milk, cheese and eggs BV",100,g,11.7,10.6,9.3,170,cofid-2021
cofid,12-562,"Cheesecake, homemade",en,,Recipe BR,100,g,25.4,6.2,22.8,325,cofid-2021
cofid,12-563,"Cocoa powder, made up with semi-skimmed milk",en,,"Recipe. Calculated from 4g powder, 4g sugar and 200ml milk BH",100,g,6.7,3.7,2,58,cofid-2021
cofid,12-564,"Cocoa powder, made up with skimmed milk",en,,"Recipe. Calculated from 4g powder, 4g sugar and 200ml milk BH",100,g,6.7,3.7,0.6,46,cofid-2021
cofid,12-565,"Cocoa powder, made up with whole milk",en,,"Recipe. Calculated from 4g powder, 4g sugar and 200ml milk BH",100,g,6.6,3.6,3.9,74,cofid-2021
cofid,12-566,"Complan powder, savoury, made up with water",en,,Recipe. Made up according to packet directions BH,100,g,13.9,3.6,3.5,97,cofid-2021
cofid,12-567,"Complan powder, sweet, made up with water",en,,Recipe. Made up according to packet directions BH,100,g,14.6,3.5,3.3,98,cofid-2021
cofid,12-568,"Complan powder, sweet, made up with semi-skimmed milk",en,,Recipe. Made up according to packet directions BH,100,g,17.8,6.1,4.5,132,cofid-2021
cofid,12-569,"Complan powder, sweet, made up with skimmed milk",en,,Recipe. Made up according to packet directions BH,100,g,17.9,6.1,3.4,122,cofid-2021
cofid,12-570,"Complan powder, sweet, made up with whole milk",en,,Recipe. Made up according to packet directions BH,100,g,17.7,6.1,6,145,cofid-2021
cofid,12-571,"Crème caramel, homemade",en,,Recipe BR,100,g,28.7,5.1,3.3,157,cofid-2021
cofid,12-572,"Custard, confectioners'",en,,Recipe BR,100,g,24.8,6.6,3.8,153,cofid-2021
cofid,12-573,"Custard, egg",en,,Recipe BR,100,g,10.9,5.9,3.4,95,cofid-2021
cofid,12-574,"Custard, made up with skimmed milk",en,,Recipe BR,100,g,16.5,4,0.3,81,cofid-2021
cofid,12-575,"Custard, made up with whole milk",en,,Recipe BR,100,g,16.3,4,4.2,114,cofid-2021
cofid,12-580,"Pudding, rice, canned",en,,"10 cans, 7 brands BR",100,g,16.1,3.3,1.3,85,cofid-2021
cofid,12-581,"Ice cream with cone, non-dairy, vanilla",en,,Recipe BP,100,g,32,2.9,7.5,200,cofid-2021
cofid,12-582,"Ice cream with wafers, non-dairy, vanilla",en,,Recipe BP,100,g,31.7,2.9,7.5,199,cofid-2021
cofid,12-583,"Instant dessert powder, made up with skimmed milk",en,,Recipe BR,100,g,14.4,3.3,3.2,96,cofid-2021
cofid,12-584,"Instant dessert powder, made up with whole milk",en,,Recipe BR,100,g,14.3,3.2,6,121,cofid-2021
cofid,12-585,"Meringue, with cream, homemade",en,,Recipe. Ref. Wiles et al. (1980) BR,100,g,27.2,2.9,24.2,331,cofid-2021
cofid,12-589,"Milk shake, powder, made up with semi-skimmed milk",en,,Recipe. Calculated from 15g powder to 200ml milk BH,100,g,11.2,3.3,1.7,70,cofid-2021
cofid,12-590,"Milk shake, powder, made up with skimmed milk",en,,Recipe. Calculated from 15g powder to 200ml milk BH,100,g,11.3,3.3,0.3,59,cofid-2021
cofid,12-591,"Milk shake, powder, made up with whole milk",en,,Recipe. Calculated from 15g powder to 200ml milk BH,100,g,11.1,3.3,3.5,86,cofid-2021
cofid,12-592,"Cream, fresh, clotted",en,,"17 samples, 3 brands BJC",100,g,2.3,1.6,63.5,586,cofid-2021
cofid,12-593,"Sauce, cheese, packet mix, dry",en,,"10 samples, 4 brands BV",100,g,40.9,19.3,28.4,486,cofid-2021
cofid,12-594,"Peach melba, homemade",en,,Recipe BP,100,g,18.1,1.7,10.5,170,cofid-2021
cofid,12-595,"Raita, yogurt and gram flour, homemade",en,,Recipe BV,100,g,8.1,3.3,6.6,103,cofid-2021
cofid,12-596,"Milk, whole, pasteurised, average",en,,"Average of summer/autumn and winter/spring standardised milk. Analytical data, 1995-1996; and industry data BAK",100,g,4.6,3.4,3.6,63,cofid-2021
cofid,12-597,"Milk, whole, pasteurised, winter and spring",en,,Standardised milk. Samples taken in January and March BAK,100,g,5,3.3,3.6,64,cofid-2021
cofid,12-598,"Milk, whole, pasteurised, summer and autumn",en,,Standardised milk. Samples taken in June and September BAK,100,g,4.1,3.4,3.6,61,cofid-2021
cofid,12-600,"Trifle, homemade",en,,Recipe BR,100,g,21.6,2.7,7.9,167,cofid-2021
cofid,12-601,"Trifle, with Dream Topping",en,,"Recipe, substituting 25g of made up dream topping for 25g double cream BR",100,g,22.1,2.8,5.9,152,cofid-2021
cofid,12-602,"Welsh rarebit, homemade",en,,Recipe BV,100,g,23.1,13.9,28.4,398,cofid-2021
cofid,12-603,"Welsh rarebit, wholemeal, homemade",en,,Recipe BV,100,g,22.1,14.4,27.4,387,cofid-2021
cofid,12-604,"Cheese, hard, average",en,,"Average of English Cheddar, Red Leicester and Double Gloucester BL",100,g,0.1,24.9,34.5,411,cofid-2021
cofid,12-605,"Knickerbocker glory, homemade",en,,"Recipe, containing raspberry sauce, peaches, ice cream, UHT canned spray cream and flaked almonds BP",100,g,16.4,2.4,6.3,128,cofid-2021
cofid,12-606,"Kulfi, homemade",en,,Indian ice cream. Recipe BP,100,g,13.8,5.7,42.4,457,cofid-2021
cofid,12-607,"Pudding, rice, homemade, with skimmed milk",en,,Recipe BR,100,g,19.1,4.3,2.9,114,cofid-2021
